cve,repo,commit
CVE-2016-2328,FFmpeg,ad3b6fa7d83db7de951ed891649af93a47e74be5
CVE-2016-2329,FFmpeg,89f464e9c229006e16f6bb5403c5529fdd0a9edd
CVE-2016-2330,FFmpeg,03d83ba34b2070878909eae18dfac0f519503777
CVE-2016-3062,FFmpeg,689e59b7ffed34eba6159dcc78e87133862e3746
CVE-2016-6164,FFmpeg,8a3221cc67a516dfc1700bdae3566ec52c7ee823
CVE-2016-6920,FFmpeg,01aee8148d4fa439cce678a11f5110656c98de1f
CVE-2017-11399,FFmpeg,ba4beaf6149f7241c8bd85fe853318c2f6837ad0
CVE-2017-11665,FFmpeg,ffcc82219cef0928bed2d558b19ef6ea35634130
CVE-2017-11719,FFmpeg,296debd213bd6dce7647cedd34eb64e5b94cdc92
CVE-2017-14054,FFmpeg,124eb202e70678539544f6268efc98131f19fa49
CVE-2017-14055,FFmpeg,4f05e2e2dc1a89f38cd9f0960a6561083d714f1e
CVE-2017-14056,FFmpeg,96f24d1bee7fe7bac08e2b7c74db1a046c9dc0de
CVE-2017-14057,FFmpeg,7f9ec5593e04827249e7aeb466da06a98a0d7329
CVE-2017-14058,FFmpeg,7ec414892ddcad88313848494b6fc5f437c9ca4a
CVE-2017-14059,FFmpeg,7e80b63ecd259d69d383623e75b318bf2bd491f6
CVE-2017-14169,FFmpeg,9d00fb9d70ee8c0cc7002b89318c5be00f1bbdad
CVE-2017-14170,FFmpeg,900f39692ca0337a98a7cf047e4e2611071810c2
CVE-2017-14171,FFmpeg,c24bcb553650b91e9eff15ef6e54ca73de2453b7
CVE-2017-14222,FFmpeg,9cb4eb772839c5e1de2855d126bf74ff16d13382
CVE-2017-14223,FFmpeg,afc9c683ed9db01edb357bc8c19edad4282b3a97
CVE-2017-14225,FFmpeg,837cb4325b712ff1aab531bf41668933f61d75d2
CVE-2017-14767,FFmpeg,c42a1388a6d1bfd8001bf6a4241d8ca27e49326d
CVE-2017-15672,FFmpeg,c20f4fcb74da2d0432c7b54499bb98f48236b904
CVE-2017-16840,FFmpeg,3228ac730c11eca49d5680d5550128e397061c85
CVE-2017-17081,FFmpeg,58cf31cee7a456057f337b3102a03206d833d5e8
CVE-2017-7862,FFmpeg,8c2ea3030af7b40a3c4275696fb5c76cdb80950a
CVE-2017-7863,FFmpeg,e477f09d0b3619f3d29173b2cd593e17e2d1978e
CVE-2017-7865,FFmpeg,2080bc33717955a0e4268e738acf8c1eeddbf8cb
CVE-2017-7866,FFmpeg,e371f031b942d73e02c090170975561fabd5c264
CVE-2017-9608,FFmpeg,611b35627488a8d0763e75c25ee0875c5b7987dd
CVE-2017-9991,FFmpeg,441026fcb13ac23aa10edc312bdacb6445a0ad06
CVE-2017-9992,FFmpeg,f52fbf4f3ed02a7d872d8a102006f29b4421f360
CVE-2017-9993,FFmpeg,189ff4219644532bdfa7bab28dfedaee4d6d4021
CVE-2017-9993,FFmpeg,a5d849b149ca67ced2d271dc84db0bc95a548abb
CVE-2017-9994,FFmpeg,6b5d3fb26fb4be48e4966e4b1d97c2165538d4ef
CVE-2017-9995,FFmpeg,7ac5067146613997bb38442cb022d7f41321a706
CVE-2017-9995,FFmpeg,2171dfae8c065878a2e130390eb78cf2947a5b69
CVE-2017-9996,FFmpeg,1e42736b95065c69a7481d0cf55247024f54b660
CVE-2017-9996,FFmpeg,e1b60aad77c27ed5d4dfc11e5e6a05a38c70489d
CVE-2018-10001,FFmpeg,47b7c68ae54560e2308bdb6be4fb076c73b93081
CVE-2018-12458,FFmpeg,e1182fac1afba92a4975917823a5f644bee7e6e8
CVE-2018-12459,FFmpeg,2fc108f60f98cd00813418a8754a46476b404a3c
CVE-2018-12460,FFmpeg,b3332a182f8ba33a34542e4a0370f38b914ccf7d
CVE-2018-13300,FFmpeg,95556e27e2c1d56d9e18f5db34d6f756f3011148
CVE-2018-13301,FFmpeg,2aa9047486dbff12d9e040f917e5f799ed2fd78b
CVE-2018-13302,FFmpeg,ed22dc22216f74c75ee7901f82649e1ff725ba50
CVE-2018-13303,FFmpeg,00e8181bd97c834fe60751b0c511d4bb97875f78
CVE-2018-13304,FFmpeg,bd27a9364ca274ca97f1df6d984e88a0700fb235
CVE-2018-13305,FFmpeg,d08d4a8c7387e758d439b0592782e4cfa2b4d6a4
CVE-2018-14394,FFmpeg,3a2d21bc5f97aa0161db3ae731fc2732be6108b8
CVE-2018-14395,FFmpeg,fa19fbcf712a6a6cc5a5cfdc3254a97b9bce6582
CVE-2018-15822,FFmpeg,6b67d7f05918f7a1ee8fc6ff21355d7e8736aa10
CVE-2018-1999010,FFmpeg,cced03dd667a5df6df8fd40d8de0bff477ee02e8
CVE-2018-1999011,FFmpeg,2b46ebdbff1d8dec7a3d8ea280a612b91a582869
CVE-2018-1999012,FFmpeg,9807d3976be0e92e4ece3b4b1701be894cd7c2e1
CVE-2018-1999013,FFmpeg,a7e032a277452366771951e29fd0bf2bd5c029f0
CVE-2018-1999014,FFmpeg,bab0716c7f4793ec42e05a5aa7e80d82a0dd4e75
CVE-2018-1999015,FFmpeg,5aba5b89d0b1d73164d3b81764828bb8b20ff32a
CVE-2018-6392,FFmpeg,3f621455d62e46745453568d915badd5b1e5bcd5
CVE-2018-6621,FFmpeg,118e1b0b3370dd1c0da442901b486689efd1654b
CVE-2018-6912,FFmpeg,76cc0f0f673353cd4746cd3b83838ae335e5d9ed
CVE-2018-7557,FFmpeg,7414d0bda7763f9bd69c26c068e482ab297c1c96
CVE-2018-7751,FFmpeg,a6cba062051f345e8ebfdff34aba071ed73d923f
CVE-2018-9841,FFmpeg,35eeff30caf34df835206f1c12bcf4b7c2bd6758
CVE-2019-1000016,FFmpeg,b97a4b658814b2de8b9f2a3bce491c002d34de31
CVE-2019-11338,FFmpeg,54655623a82632e7624714d7b2a3e039dc5faa7e
CVE-2019-11339,FFmpeg,1f686d023b95219db933394a7704ad9aa5f01cbb
CVE-2019-11339,FFmpeg,d227ed5d598340e719eff7156b1aa0a4469e9a6a
CVE-2019-12730,FFmpeg,ed188f6dcdf0935c939ed813cf8745d50742014b
CVE-2019-17539,FFmpeg,8df6884832ec413cf032dfaa45c23b1c7876670c
CVE-2019-17542,FFmpeg,02f909dc24b1f05cfbba75077c7707b905e63cd2
CVE-2019-9718,FFmpeg,1f00c97bc3475c477f3c468cf2d924d5761d0982
CVE-2019-9721,FFmpeg,894995c41e0795c7a44f81adc4838dedc3932e65
CVE-2020-12284,FFmpeg,1812352d767ccf5431aa440123e2e260a4db2726
CVE-2020-13904,FFmpeg,9dfb19baeb86a8bb02c53a441682c6e9a6e104cc
CVE-2020-35964,FFmpeg,27a99e2c7d450fef15594671eef4465c8a166bd7
CVE-2020-35965,FFmpeg,3e5959b3457f7f1856d997261e6ac672bba49e8b
CVE-2020-35965,FFmpeg,b0a8b40294ea212c1938348ff112ef1b9bf16bb3
CVE-2014-9854,ImageMagick,7fb9b7e095a65b4528d0180e26574f2bc7cd0e8b
CVE-2015-8894,ImageMagick,4f68e9661518463fca523c9726bb5d940a2aa6d8
CVE-2015-8895,ImageMagick,0f6fc2d5bf8f500820c3dbcf0d23ee14f2d9f734
CVE-2015-8896,ImageMagick,0f6fc2d5bf8f500820c3dbcf0d23ee14f2d9f734
CVE-2015-8897,ImageMagick,7b1cf5784b5bcd85aa9293ecf56769f68c037231
CVE-2015-8898,ImageMagick,5b4bebaa91849c592a8448bc353ab25a54ff8c44
CVE-2015-8900,ImageMagick,97aa7d7cfd2027f6ba7ce42caf8b798541b9cdc6
CVE-2015-8957,ImageMagick,450bd716ed3b9186dd10f9e60f630a3d9eeea2a4
CVE-2015-8957,ImageMagick,bd96074b254c6607a0f7731e59f923ad19d5a46d
CVE-2015-8957,ImageMagick,78f82d9d1c2944725a279acd573a22168dc6e22a
CVE-2015-8958,ImageMagick,1aa0c6dab6dcef4d9bc3571866ae1c1ddbec7d8f
CVE-2015-8958,ImageMagick,b8f17d08b7418204bf8a05a5c24e87b2fc395b75
CVE-2015-8958,ImageMagick,8ea44b48a182dd46d018f4b4f09a5e2ee9638105
CVE-2015-8958,ImageMagick,6b4aff0f117b978502ee5bcd6e753c17aec5a961
CVE-2015-8959,ImageMagick,cc2a4d2ba5371d25c58763e4db2dbc1f4691c0f7
CVE-2016-10049,ImageMagick,13db820f5e24cd993ee554e99377fea02a904e18
CVE-2016-10050,ImageMagick,139d4323c40d7363bfdd2382c3821a6f76d69430
CVE-2016-10051,ImageMagick,548701354191a3dda5cffc6d415374b35b01d0b9
CVE-2016-10052,ImageMagick,13267a10845a8dadabed63072b537f050cec6daa
CVE-2016-10053,ImageMagick,728dc6a600cf4cbdac846964c85cc04339db8ac1
CVE-2016-10054,ImageMagick,eedd0c35bb2d8af7aa05f215689fdebd11633fa1
CVE-2016-10055,ImageMagick,eedd0c35bb2d8af7aa05f215689fdebd11633fa1
CVE-2016-10056,ImageMagick,eedd0c35bb2d8af7aa05f215689fdebd11633fa1
CVE-2016-10057,ImageMagick,eedd0c35bb2d8af7aa05f215689fdebd11633fa1
CVE-2016-10058,ImageMagick,47e8e6ceef979327614d0b8f0c76c6ecb18e09cf
CVE-2016-10060,ImageMagick,933e96f01a8c889c7bf5ffd30020e86a02a046e7
CVE-2016-10061,ImageMagick,4e914bbe371433f0590cefdf3bd5f3a5710069f9
CVE-2016-10063,ImageMagick,94936efda8aa63563211eda07a5ade92abb32f7a
CVE-2016-10064,ImageMagick,63302366a63602acbaad5c8223a105811b2adddd
CVE-2016-10065,ImageMagick,134463b926fa965571aa4febd61b810be5e7da05
CVE-2016-10066,ImageMagick,e45e48b881038487d0bc94d92a16c1537616cc0a
CVE-2016-10070,ImageMagick,a6240a163cb787909703d9fc649cf861f60ddd7c
CVE-2016-10071,ImageMagick,1bc1fd0ff8c555841c78829217ac81fa0598255d
CVE-2016-10144,ImageMagick,9a069e0f2e027ec5138f998023cf9cb62c04889f
CVE-2016-10252,ImageMagick,6790815c75bdea0357df5564345847856e995d6b
CVE-2016-3714,ImageMagick,90406972f108c4da71f998601b06abdc2ac6f06e
CVE-2016-4562,ImageMagick,726812fa2fa7ce16bcf58f6e115f65427a1c0950
CVE-2016-4563,ImageMagick,726812fa2fa7ce16bcf58f6e115f65427a1c0950
CVE-2016-4564,ImageMagick,726812fa2fa7ce16bcf58f6e115f65427a1c0950
CVE-2016-5118,ImageMagick,40639d173aa8c76b850d625c630b711fee4dcfb8
CVE-2016-5688,ImageMagick,aecd0ada163a4d6c769cec178955d5f3e9316f2f
CVE-2016-5688,ImageMagick,fc43974d34318c834fbf78570ca1a3764ed8c7d7
CVE-2016-5689,ImageMagick,5511ef530576ed18fd636baa3bb4eda3d667665d
CVE-2016-5690,ImageMagick,5511ef530576ed18fd636baa3bb4eda3d667665d
CVE-2016-5691,ImageMagick,5511ef530576ed18fd636baa3bb4eda3d667665d
CVE-2016-5841,ImageMagick,d8ab7f046587f2e9f734b687ba7e6e10147c294b
CVE-2016-5842,ImageMagick,d8ab7f046587f2e9f734b687ba7e6e10147c294b
CVE-2016-6491,ImageMagick,dd84447b63a71fa8c3f47071b09454efc667767b
CVE-2016-6823,ImageMagick,4cc6ec8a4197d4c008577127736bf7985d632323
CVE-2016-7101,ImageMagick,7afcf9f71043df15508e46f079387bd4689a738d
CVE-2016-7101,ImageMagick,8f8959033e4e59418d6506b345829af1f7a71127
CVE-2016-7514,ImageMagick,198fffab4daf8aea88badd9c629350e5b26ec32f
CVE-2016-7514,ImageMagick,e14fd0a2801f73bdc123baf4fbab97dec55919eb
CVE-2016-7514,ImageMagick,6f1879d498bcc5cce12fe0c5decb8dbc0f608e5d
CVE-2016-7514,ImageMagick,280215b9936d145dd5ee91403738ccce1333cab1
CVE-2016-7515,ImageMagick,2ad6d33493750a28a5a655d319a8e0b16c392de1
CVE-2016-7520,ImageMagick,14e606db148d6ebcaae20f1e1d6d71903ca4a556
CVE-2016-7521,ImageMagick,30eec879c8b446b0ea9a3bb0da1a441cc8482bc4
CVE-2016-7522,ImageMagick,4b1b9c0522628887195bad3a6723f7000b0c9a58
CVE-2016-7524,ImageMagick,f8c318d462270b03e77f082e2a3a32867cacd3c6
CVE-2016-7525,ImageMagick,5f16640725b1225e6337c62526e6577f0f88edb8
CVE-2016-7526,ImageMagick,998c687fb83993c13fa711d75f59a95b38ceab77
CVE-2016-7527,ImageMagick,b3dd69b23e9338806891c708a0cc8a82c0d1872a
CVE-2016-7528,ImageMagick,7be16a280014f895a951db4948df316a23dabc09
CVE-2016-7529,ImageMagick,a2e1064f288a353bc5fef7f79ccb7683759e775c
CVE-2016-7530,ImageMagick,c4e63ad30bc42da691f2b5f82a24516dd6b4dc70
CVE-2016-7532,ImageMagick,4f2c04ea6673863b87ac7f186cbb0d911f74085c
CVE-2016-7533,ImageMagick,bef1e4f637d8f665bc133a9c6d30df08d983bc3a
CVE-2016-7534,ImageMagick,430403b0029b37decf216d57f810899cab2317dd
CVE-2016-7536,ImageMagick,02dadf116124cfba35d7ebd9ced3e5ad0be0f176
CVE-2016-7537,ImageMagick,6d202a0514fb6a406456b8b728cde776becb25f8
CVE-2016-7538,ImageMagick,82e2049862a8b8a999e160734ad64fb6cc3b145f
CVE-2016-7799,ImageMagick,a7bb158b7bedd1449a34432feb3a67c8f1873bfa
CVE-2016-7906,ImageMagick,90406972f108c4da71f998601b06abdc2ac6f06e
CVE-2016-8677,ImageMagick,6e48aa92ff4e6e95424300ecd52a9ea453c19c60
CVE-2016-9298,ImageMagick,3cbfb163cff9e5b8cdeace8312e9bfee810ed02b
CVE-2016-9556,ImageMagick,ce98a7acbcfca7f0a178f4b1e7b957e419e0cc99
CVE-2016-9559,ImageMagick,b61d35eaccc0a7ddeff8a1c3abfcd0a43ccf210b
CVE-2017-11447,ImageMagick,72a50e400d98d7a2fd610caedfeb9af043dc5582
CVE-2017-11448,ImageMagick,f6463ca9588579633bbaed9460899d892aa3c64a
CVE-2017-11523,ImageMagick,83e0f8ffd7eeb7661b0ff83257da23d24ca7f078
CVE-2017-12427,ImageMagick,e793eb203e5e0f91f5037aed6585e81b1e27395b
CVE-2017-12640,ImageMagick,307fa45d512641fcd105f0d57ca50c1437cd1b81
CVE-2017-12641,ImageMagick,c9aa9f80828594eacbe3affe16c43d623562e5d8
CVE-2017-12643,ImageMagick,d9ccd8227c4c88a907cda5278408b73552cb0c07
CVE-2017-12644,ImageMagick,a33f7498f9052b50e8fe8c8422a11ba84474cb42
CVE-2017-12662,ImageMagick,bd40cc5f53067322861b881485cbd70f509f3829
CVE-2017-12663,ImageMagick,1dc0ac5016f1c4d50b100a086526d6a2453a5444
CVE-2017-12664,ImageMagick,0417cea1b6d72f90bd4f1f573f91e42a8ba66a89
CVE-2017-12665,ImageMagick,c1b09bbec148f6ae11d0b686fdb89ac6dc0ab14e
CVE-2017-12666,ImageMagick,d5559407ce29f4371e5df9c1cbde65455fe5854c
CVE-2017-12667,ImageMagick,bfb7915d4b2e11acb6a819e451c382dc645277db
CVE-2017-12668,ImageMagick,2ba8f335fa06daf1165e0878462686028e633a74
CVE-2017-12669,ImageMagick,73b6c35cede48ccb2e29dbe62c2d77488e5e70b7
CVE-2017-12877,ImageMagick,04178de2247e353fc095846784b9a10fefdbf890
CVE-2017-13139,ImageMagick,d072ed6aff835c174e856ce3a428163c0da9e8f4
CVE-2017-13143,ImageMagick,51b0ae01709adc1e4a9245e158ef17b85a110960
CVE-2017-13145,ImageMagick,f13c6b54a879aaa771ec64b5a066b939e8f8e7f0
CVE-2017-13146,ImageMagick,79e5dbcdd1fc2f714f9bae548bc55d5073f3ed20
CVE-2017-14172,ImageMagick,bdbbb13f1fe9b7e2465502c500561720f7456aac
CVE-2017-14173,ImageMagick,50f54462076648ac2e36c3f58f4dadd4babbf1c9
CVE-2017-14174,ImageMagick,04a567494786d5bb50894fc8bb8fea0cf496bea8
CVE-2017-14175,ImageMagick,d9a8234d211da30baf9526fbebe9a8438ea7e11c
CVE-2017-14341,ImageMagick,7d63315a64267c565d1f34b9cb523a14616fed24
CVE-2017-15032,ImageMagick,241988ca28139ad970c1d9717c419f41e360ddb0
CVE-2017-15033,ImageMagick,ef8f40689ac452398026c07da41656a7c87e4683
CVE-2017-15277,ImageMagick,9fd10cf630832b36a588c1545d8736539b2f1fb5
CVE-2017-16546,ImageMagick,2130bf6f89ded32ef0c88a11694f107c52566c53
CVE-2017-17499,ImageMagick,8c35502217c1879cb8257c617007282eee3fe1cc
CVE-2017-5506,ImageMagick,9a069e0f2e027ec5138f998023cf9cb62c04889f
CVE-2017-5507,ImageMagick,66e283e0a9c141b19fe6c4c39f4a41c0d3188ba8
CVE-2017-5509,ImageMagick,d4ec73f866a7c42a2e7f301fcd696e5cb7a7d3ab
CVE-2017-5510,ImageMagick,91cc3f36f2ccbd485a0456bab9aebe63b635da88
CVE-2017-5511,ImageMagick,c8c6a0f123d5e35c173125365c97e2c0fc7eca42
CVE-2017-9098,ImageMagick,1c358ffe0049f768dd49a8a889c1cbf99ac9849b
CVE-2017-9141,ImageMagick,0c5b1e430a83ef793a7334bbbee408cf3c628699
CVE-2017-9142,ImageMagick,f0232a2a45dfd003c1faf6079497895df3ab0ee1
CVE-2017-9143,ImageMagick,3b0fe05cddd8910f84e51b4d50099702ea45ba4a
CVE-2017-9144,ImageMagick,f6240ee77847787f6d7618b669d3a2040a2d6d40
CVE-2018-16323,ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786
CVE-2018-16329,ImageMagick,2c75f301d9ac84f91071393b02d8c88c8341c91c
CVE-2018-16640,ImageMagick,76efa969342568841ecf320b5a041685a6d24e0b
CVE-2018-16642,ImageMagick,cc4ac341f29fa368da6ef01c207deaf8c61f6a2e
CVE-2018-16643,ImageMagick,6b6bff054d569a77973f2140c0e86366e6168a6c
CVE-2018-16644,ImageMagick,16916c8979c32765c542e216b31cee2671b7afe7
CVE-2018-16645,ImageMagick,ecb31dbad39ccdc65868d5d2a37f0f0521250832
CVE-2018-20467,ImageMagick,db0add932fb850d762b02604ca3053b7d7ab6deb
CVE-2019-10131,ImageMagick,cb1214c124e1bd61f7dd551b94a794864861592e
CVE-2019-10714,ImageMagick,edc7d3035883ddca8413e4fe7689aa2e579ef04a
CVE-2019-10714,ImageMagick,58d9c46929ca0828edde34d263700c3a5fe8dc3c
CVE-2019-10714,ImageMagick,07eebcd72f45c8fd7563d3f9ec5d2bed48f65f36
CVE-2019-11470,ImageMagick,e3cdce6fe12193f235b8c0ae5efe6880a25eb957
CVE-2019-13133,ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99
CVE-2019-13134,ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99
CVE-2019-13135,ImageMagick,cdb383749ef7b68a38891440af8cc23e0115306d
CVE-2019-13136,ImageMagick,fe5f4b85e6b1b54d3b4588a77133c06ade46d891
CVE-2019-13137,ImageMagick,35ccb468ee2dcbe8ce9cf1e2f1957acc27f54c34
CVE-2019-13295,ImageMagick,a7759f410b773a1dd57b0e1fb28112e1cd8b97bc
CVE-2019-13296,ImageMagick,ce08a3691a8ac29125e29fc41967b3737fa3f425
CVE-2019-13297,ImageMagick,604588fc35c7585abb7a9e71f69bb82e4389fefc
CVE-2019-13298,ImageMagick,d4fc44b58a14f76b1ac997517d742ee12c9dc5d3
CVE-2019-13299,ImageMagick,8187d2d8fd010d2d6b1a3a8edd935beec404dddc
CVE-2019-13300,ImageMagick,a906fe9298bf89e01d5272023db687935068849a
CVE-2019-13301,ImageMagick,f595a1985233c399a05c0c37cc41de16a90dd025
CVE-2019-13302,ImageMagick,d5089971bd792311aaab5cb73460326d7ef7f32d
CVE-2019-13303,ImageMagick,d29148fae06c01ef215940e084cf41853c117bab
CVE-2019-13304,ImageMagick,7689875ef64f34141e7292f6945efdf0530b4a5e
CVE-2019-13305,ImageMagick,29efd648f38b73a64d73f14cd2019d869a585888
CVE-2019-13306,ImageMagick,e92040ea6ee2a844ebfd2344174076795a4787bd
CVE-2019-13307,ImageMagick,025e77fcb2f45b21689931ba3bf74eac153afa48
CVE-2019-13308,ImageMagick,61135001a625364e29bdce83832f043eebde7b5a
CVE-2019-13309,ImageMagick,5f21230b657ccd65452dd3d94c5b5401ba691a2d
CVE-2019-13310,ImageMagick,5f21230b657ccd65452dd3d94c5b5401ba691a2d
CVE-2019-13311,ImageMagick,4a334bbf5584de37c6f5a47c380a531c8c4b140a
CVE-2019-13391,ImageMagick,7c2c5ba5b8e3a0b2b82f56c71dfab74ed4006df7
CVE-2019-13454,ImageMagick,1ddcf2e4f28029a888cadef2e757509ef5047ad8
CVE-2019-14980,ImageMagick,c5d012a46ae22be9444326aa37969a3f75daa3ba
CVE-2019-14981,ImageMagick,a77d8d97f5a7bced0468f0b08798c83fb67427bc
CVE-2019-15139,ImageMagick,c78993d138bf480ab4652b5a48379d4ff75ba5f7
CVE-2019-15140,ImageMagick,f7206618d27c2e69d977abf40e3035a33e5f6be0
CVE-2019-17541,ImageMagick,39f226a9c137f547e12afde972eeba7551124493
CVE-2019-17547,ImageMagick,ecf7c6b288e11e7e7f75387c5e9e93e423b98397
CVE-2019-18853,ImageMagick,ec9c8944af2bfc65c697ca44f93a727a99b405f1
CVE-2019-7175,ImageMagick,1e6a3ace073c9ec9c71e439c111d23c6e66cb6ae
CVE-2019-7395,ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06
CVE-2019-7396,ImageMagick,748a03651e5b138bcaf160d15133de2f4b1b89ce
CVE-2019-7397,ImageMagick,306c1f0fa5754ca78efd16ab752f0e981d4f6b82
CVE-2020-19667,ImageMagick,5462fd4725018567764c8f66bed98b7ee3e23006
CVE-2020-27560,ImageMagick,ef59bd764f88d893f1219fee8ba696a5d3f8c1c4
CVE-2021-39212,ImageMagick,01faddbe2711a4156180c4a92837e2f23683cc68
CVE-2021-39212,ImageMagick,35893e7cad78ce461fcaffa56076c11700ba5e4e
CVE-2013-0158,jenkins,94a8789b699132dd706021a6be1b78bc47f19602
CVE-2013-0158,jenkins,3dc13b957b14cec649036e8dd517f0f9cb21fb04
CVE-2013-0158,jenkins,c3d8e05a1b3d58b6c4dcff97394cb3a79608b4b2
CVE-2013-0158,jenkins,a9aff088f327278a8873aef47fa8f80d3c5932fd
CVE-2013-0158,jenkins,4895eaafca468b7f0f1a3166b2fca7414f0d5da5
CVE-2014-2058,jenkins,5548b5220cfd496831b5721124189ff18fbb12a3
CVE-2014-2059,jenkins,5548b5220cfd496831b5721124189ff18fbb12a3
CVE-2014-2062,jenkins,5548b5220cfd496831b5721124189ff18fbb12a3
CVE-2014-2063,jenkins,16931bd7bf7560e26ef98328b8e95e803d0e90f6
CVE-2014-2064,jenkins,fbf96734470caba9364f04e0b77b0bae7293a1ec
CVE-2014-2065,jenkins,a0b00508eeb74d7033dc4100eb382df4e8fa72e7
CVE-2014-2066,jenkins,8ac74c350779921598f9d5edfed39dd35de8842a
CVE-2014-2067,jenkins,5d57c855f3147bfc5e7fda9252317b428a700014
CVE-2014-2068,jenkins,0530a6645aac10fec005614211660e98db44b5eb
CVE-2014-3661,jenkins,880e101b1a449355db6eb91f662aab9e5df75769
CVE-2014-3662,jenkins,880e101b1a449355db6eb91f662aab9e5df75769
CVE-2014-3663,jenkins,54d44502bd6ec8df23bf8ef0413bdad650ef321e
CVE-2014-3664,jenkins,71a28615e33fe42e3cc7a34ef86e31ed5d87bc74
CVE-2014-3666,jenkins,be195b0e19343bff6d966029d8eea99b2c039c32
CVE-2014-3667,jenkins,f0a29b562e14d837912c6b35fa4e81478563813a
CVE-2014-3680,jenkins,a6a7bec04b41e0d6913241e702e0b2195924eda7
CVE-2014-3681,jenkins,0f63c678ee49d7f75432ebc778ffdda49890c1d2
CVE-2014-9634,jenkins,582128b9ac179a788d43c1478be8a5224dc19710
CVE-2014-9635,jenkins,582128b9ac179a788d43c1478be8a5224dc19710
CVE-2015-1806,jenkins,a001f71ded7473a7a122073c2849ec7d119ae888
CVE-2015-1807,jenkins,1bba1ac3c6e9ae96e605e3846b9c77e2baafdedd
CVE-2015-1808,jenkins,889b46cc9146fda468023f3ada71070e240c13ac
CVE-2015-1810,jenkins,01a087d127d7a871eac02b03143464e2f4c6d48c
CVE-2015-1812,jenkins,feb2703adb0c121705e5c8e9ddf8f663b6481cbd
CVE-2015-1813,jenkins,1699e2c1f36a22d6a149e71c80937e9972ef6224
CVE-2015-1814,jenkins,c826a1b8276879c6e3de384b697d42eadfcdf127
CVE-2015-5317,jenkins,0594c4cbccd24d4883fc0150e8fc511c9da63eb4
CVE-2015-5318,jenkins,f53802bb82a25b295b6dfa3bf2a591a6c8552183
CVE-2015-5319,jenkins,e78e9e8144f7304cf274cd4b756f458cf63a3556
CVE-2015-5322,jenkins,5431e397216b4ab80e58bdabcb06a0066bce6592
CVE-2015-5323,jenkins,b3f16489ad5f15c3e749ed066cf6b4251f6668c6
CVE-2015-5324,jenkins,581eb9ceb354b8a55c010d0547ff73cb6fd67a75
CVE-2015-5325,jenkins,ed407e66bcd3743a3b458ea8284977e5cac56c2a
CVE-2015-5326,jenkins,1addc5d0feab0e77bb68e88fc74bb651e45cb462
CVE-2015-7536,jenkins,8ede53387ec060a7c343e32efe808b1016f0c10c
CVE-2015-7538,jenkins,ef2c0dc163695af3a57ad7a45571293377ff679b
CVE-2015-7539,jenkins,9ec88357a354d8354728cc06e2b8c8b68aee58bf
CVE-2016-0788,jenkins,1ec232ca1c80e924d70212313b852aec408aa37e
CVE-2016-0789,jenkins,f5c51fbad2b62b81dc1e0402aeee058a4a478046
CVE-2016-0790,jenkins,79e0b64322a6b15e0b80ac6511c9aa74383642be
CVE-2016-0791,jenkins,559566b1ac62ebe966613933baf1714137daeb8c
CVE-2016-0792,jenkins,18cc8e0eb7d8c9910ce8ce2a9c8dab4c4df8b9c2
CVE-2016-3721,jenkins,57e78880cc035874bda916ef4d8d7fd7642af9db
CVE-2016-3722,jenkins,d1d1ab152bfd67a2a737d7b530eb011982157f83
CVE-2016-3723,jenkins,17edeb48291a3807b84142bb01f576b8eb2f50a2
CVE-2016-3724,jenkins,82b42359797e42fa4b2428d5e390e7ce91b74998
CVE-2016-3725,jenkins,56be107feb24ab3470efae7603041bbbb9cdf7fb
CVE-2016-3726,jenkins,2ed0c046dfbb2003a17df27c53777e72c6eaff25
CVE-2016-3727,jenkins,d66ad6f3ee46a5c6bb865bb831e8cdfc74cd7eb3
CVE-2016-9299,jenkins,fde9c42fe05ac925a904b6c09a81d497d0e6ccea
CVE-2017-1000353,jenkins,36b8285a41eb28333549e8d851f81fd80a184076
CVE-2017-1000354,jenkins,02d24053bdfeb219d2387a19885a60bdab510479
CVE-2017-1000391,jenkins,566a8ddb885f0bef9bc848e60455c0aabbf0c1d3
CVE-2017-1000392,jenkins,f67068170b55633571e5462e52b6124b23d7cb84
CVE-2017-1000393,jenkins,d7ea3f40efedd50541a57b943d5f7bbed046d091
CVE-2017-1000395,jenkins,7b1f8e96a8d97dd09e5e093fcdb010b3295acc77
CVE-2017-1000398,jenkins,da06fd471cea79123821c778228eeb08e1cedcc7
CVE-2017-1000399,jenkins,3ff432ace14d8f4544c88a179a2f7a962eb98ba6
CVE-2017-1000400,jenkins,b2083a387a5bdb6f7ee7f7c81a1f6312aca2a558
CVE-2017-1000401,jenkins,09d60462b9edf775f08568601bb3e2cfd8075368
CVE-2017-1000503,jenkins,ccc374a7176d7704941fb494589790b7673efe2e
CVE-2017-1000504,jenkins,ccc374a7176d7704941fb494589790b7673efe2e
CVE-2017-2598,jenkins,e6aa166246d1734f4798a9e31f78842f4c85c28b
CVE-2017-2600,jenkins,0f92cd08a19207de2cceb6a2f4e3e9f92fdc0899
CVE-2017-2601,jenkins,fd2e081b947124c90bcd97bfc55e1a7f2ef41a74
